Date,Currency,Exchange,Sql Date Format
17-04-2016,CAD,1.2881,17-04-2016
17-04-2016,AUD,1.2981,17-04-2016
17-04-2016,EUR,0.8862,17-04-2016
17-04-2016,GBP,0.7052,17-04-2016
18-04-2016,USD,1,18-04-2016
18-04-2016,CAD,1.2924,18-04-2016
18-04-2016,AUD,1.2989,18-04-2016
18-04-2016,EUR,0.8845,18-04-2016
18-04-2016,GBP,0.7056,18-04-2016
19-04-2016,USD,1,19-04-2016
19-04-2016,CAD,1.2711,19-04-2016
19-04-2016,AUD,1.2825,19-04-2016
19-04-2016,EUR,0.8816,19-04-2016
19-04-2016,GBP,0.6962,19-04-2016
20-04-2016,USD,1,20-04-2016
20-04-2016,CAD,1.2673,20-04-2016
20-04-2016,AUD,1.2792,20-04-2016
20-04-2016,EUR,0.8788,20-04-2016
20-04-2016,GBP,0.6951,20-04-2016
21-04-2016,USD,1,21-04-2016
21-04-2016,CAD,1.2634,21-04-2016
21-04-2016,AUD,1.2766,21-04-2016
21-04-2016,EUR,0.8807,21-04-2016
21-04-2016,GBP,0.693,21-04-2016
22-04-2016,USD,1,22-04-2016
22-04-2016,CAD,1.2734,22-04-2016
22-04-2016,AUD,1.2936,22-04-2016
22-04-2016,EUR,0.8879,22-04-2016
22-04-2016,GBP,0.6955,22-04-2016
23-04-2016,USD,1,23-04-2016
23-04-2016,CAD,1.2734,23-04-2016
23-04-2016,AUD,1.2936,23-04-2016
23-04-2016,EUR,0.8879,23-04-2016
23-04-2016,GBP,0.6955,23-04-2016
24-04-2016,USD,1,24-04-2016
24-04-2016,CAD,1.2734,24-04-2016
24-04-2016,AUD,1.2936,24-04-2016
24-04-2016,EUR,0.8879,24-04-2016
24-04-2016,GBP,0.6955,24-04-2016
25-04-2016,USD,1,25-04-2016
25-04-2016,CAD,1.2683,25-04-2016
25-04-2016,AUD,1.295,25-04-2016
25-04-2016,EUR,0.8878,25-04-2016
25-04-2016,GBP,0.6893,25-04-2016
26-04-2016,USD,1,26-04-2016
26-04-2016,CAD,1.2648,26-04-2016
26-04-2016,AUD,1.2935,26-04-2016
26-04-2016,EUR,0.886,26-04-2016
26-04-2016,GBP,0.6865,26-04-2016
27-04-2016,USD,1,27-04-2016
27-04-2016,CAD,1.2583,27-04-2016
27-04-2016,AUD,1.3169,27-04-2016
27-04-2016,EUR,0.8847,27-04-2016
27-04-2016,GBP,0.6854,27-04-2016
28-04-2016,USD,1,28-04-2016
28-04-2016,CAD,1.2557,28-04-2016
28-04-2016,AUD,1.3124,28-04-2016
28-04-2016,EUR,0.8804,28-04-2016
28-04-2016,GBP,0.6853,28-04-2016
29-04-2016,USD,1,29-04-2016
29-04-2016,CAD,1.2528,29-04-2016
29-04-2016,AUD,1.3109,29-04-2016
29-04-2016,EUR,0.877,29-04-2016
29-04-2016,GBP,0.6842,29-04-2016
30-04-2016,USD,1,30-04-2016
30-04-2016,CAD,1.2528,30-04-2016
30-04-2016,AUD,1.3109,30-04-2016
30-04-2016,EUR,0.877,30-04-2016
30-04-2016,GBP,0.6842,30-04-2016
05-01-2016,USD,1,05-01-2016
05-01-2016,CAD,1.2528,05-01-2016
05-01-2016,AUD,1.3109,05-01-2016
05-01-2016,EUR,0.877,05-01-2016
05-01-2016,GBP,0.6842,05-01-2016
05-02-2016,USD,1,05-02-2016
05-02-2016,CAD,1.2519,05-02-2016
05-02-2016,AUD,1.3073,05-02-2016
05-02-2016,EUR,0.8701,05-02-2016
05-02-2016,GBP,0.6808,05-02-2016
05-03-2016,USD,1,05-03-2016
05-03-2016,CAD,1.2584,05-03-2016
05-03-2016,AUD,1.3228,05-03-2016
05-03-2016,EUR,0.8644,05-03-2016
05-03-2016,GBP,0.6837,05-03-2016
05-04-2016,USD,1,05-04-2016
05-04-2016,CAD,1.2751,05-04-2016
05-04-2016,AUD,1.3367,05-04-2016
05-04-2016,EUR,0.8692,05-04-2016
05-04-2016,GBP,0.6891,05-04-2016
05-05-2016,USD,1,05-05-2016
05-05-2016,CAD,1.282,05-05-2016
05-05-2016,AUD,1.3346,05-05-2016
05-05-2016,EUR,0.8742,05-05-2016
05-05-2016,GBP,0.6894,05-05-2016
05-06-2016,USD,1,05-06-2016
05-06-2016,CAD,1.2879,05-06-2016
05-06-2016,AUD,1.3565,05-06-2016
05-06-2016,EUR,0.8751,05-06-2016
05-06-2016,GBP,0.69,05-06-2016
05-07-2016,USD,1,05-07-2016
05-07-2016,CAD,1.2879,05-07-2016
05-07-2016,AUD,1.3565,05-07-2016
05-07-2016,EUR,0.8751,05-07-2016
05-07-2016,GBP,0.69,05-07-2016
05-08-2016,USD,1,05-08-2016
05-08-2016,CAD,1.2879,05-08-2016
05-08-2016,AUD,1.3565,05-08-2016
05-08-2016,EUR,0.8751,05-08-2016
05-08-2016,GBP,0.69,05-08-2016
05-09-2016,USD,1,05-09-2016
05-09-2016,CAD,1.2938,05-09-2016
05-09-2016,AUD,1.3641,05-09-2016
05-09-2016,EUR,0.8776,05-09-2016
05-09-2016,GBP,0.6933,05-09-2016
05-10-2016,USD,1,05-10-2016
05-10-2016,CAD,1.2962,05-10-2016
05-10-2016,AUD,1.3614,05-10-2016
05-10-2016,EUR,0.8791,05-10-2016
05-10-2016,GBP,0.6924,05-10-2016
05-11-2016,USD,1,05-11-2016
05-11-2016,CAD,1.2872,05-11-2016
05-11-2016,AUD,1.3563,05-11-2016
05-11-2016,EUR,0.8765,05-11-2016
05-11-2016,GBP,0.6921,05-11-2016
05-12-2016,USD,1,05-12-2016
05-12-2016,CAD,1.2814,05-12-2016
05-12-2016,AUD,1.3646,05-12-2016
05-12-2016,EUR,0.878,05-12-2016
05-12-2016,GBP,0.6927,05-12-2016
13-05-2016,USD,1,13-05-2016
13-05-2016,CAD,1.2882,13-05-2016
13-05-2016,AUD,1.3728,13-05-2016
13-05-2016,EUR,0.8812,13-05-2016
13-05-2016,GBP,0.694,13-05-2016
14-05-2016,USD,1,14-05-2016
14-05-2016,CAD,1.2882,14-05-2016
14-05-2016,AUD,1.3728,14-05-2016
14-05-2016,EUR,0.8812,14-05-2016
14-05-2016,GBP,0.694,14-05-2016
15-05-2016,USD,1,15-05-2016
15-05-2016,CAD,1.2882,15-05-2016
15-05-2016,AUD,1.3728,15-05-2016
15-05-2016,EUR,0.8812,15-05-2016
15-05-2016,GBP,0.694,15-05-2016
16-05-2016,USD,1,16-05-2016
16-05-2016,CAD,1.2923,16-05-2016
16-05-2016,AUD,1.3711,16-05-2016
16-05-2016,EUR,0.8831,16-05-2016
16-05-2016,GBP,0.6959,16-05-2016
17-05-2016,USD,1,17-05-2016
17-05-2016,CAD,1.2927,17-05-2016
17-05-2016,AUD,1.3657,17-05-2016
17-05-2016,EUR,0.8835,17-05-2016
17-05-2016,GBP,0.6905,17-05-2016
18-05-2016,USD,1,18-05-2016
18-05-2016,CAD,1.2977,18-05-2016
18-05-2016,AUD,1.3761,18-05-2016
18-05-2016,EUR,0.8866,18-05-2016
18-05-2016,GBP,0.687,18-05-2016
19-05-2016,USD,1,19-05-2016
19-05-2016,CAD,1.311,19-05-2016
19-05-2016,AUD,1.3899,19-05-2016
19-05-2016,EUR,0.8931,19-05-2016
19-05-2016,GBP,0.684,19-05-2016
20-05-2016,USD,1,20-05-2016
20-05-2016,CAD,1.3106,20-05-2016
20-05-2016,AUD,1.3833,20-05-2016
20-05-2016,EUR,0.8913,20-05-2016
20-05-2016,GBP,0.6864,20-05-2016
21-05-2016,USD,1,21-05-2016
21-05-2016,CAD,1.3106,21-05-2016
21-05-2016,AUD,1.3833,21-05-2016
21-05-2016,EUR,0.8913,21-05-2016
21-05-2016,GBP,0.6864,21-05-2016
22-05-2016,USD,1,22-05-2016
22-05-2016,CAD,1.3106,22-05-2016
22-05-2016,AUD,1.3833,22-05-2016
22-05-2016,EUR,0.8913,22-05-2016
22-05-2016,GBP,0.6864,22-05-2016
23-05-2016,USD,1,23-05-2016
23-05-2016,CAD,1.3148,23-05-2016
23-05-2016,AUD,1.3858,23-05-2016
23-05-2016,EUR,0.8917,23-05-2016
23-05-2016,GBP,0.6905,23-05-2016
24-05-2016,USD,1,24-05-2016
24-05-2016,CAD,1.3148,24-05-2016
24-05-2016,AUD,1.3966,24-05-2016
24-05-2016,EUR,0.8954,24-05-2016
24-05-2016,GBP,0.6851,24-05-2016
25-05-2016,USD,1,25-05-2016
25-05-2016,CAD,1.3106,25-05-2016
25-05-2016,AUD,1.3884,25-05-2016
25-05-2016,EUR,0.8972,25-05-2016
25-05-2016,GBP,0.6812,25-05-2016
26-05-2016,USD,1,26-05-2016
26-05-2016,CAD,1.2932,26-05-2016
26-05-2016,AUD,1.3862,26-05-2016
26-05-2016,EUR,0.8954,26-05-2016
26-05-2016,GBP,0.6802,26-05-2016
27-05-2016,USD,1,27-05-2016
27-05-2016,CAD,1.3037,27-05-2016
27-05-2016,AUD,1.3864,27-05-2016
27-05-2016,EUR,0.8954,27-05-2016
27-05-2016,GBP,0.6827,27-05-2016
28-05-2016,USD,1,28-05-2016
28-05-2016,CAD,1.3037,28-05-2016
28-05-2016,AUD,1.3864,28-05-2016
28-05-2016,EUR,0.8954,28-05-2016
28-05-2016,GBP,0.6827,28-05-2016
29-05-2016,USD,1,29-05-2016
29-05-2016,CAD,1.3037,29-05-2016
29-05-2016,AUD,1.3864,29-05-2016
29-05-2016,EUR,0.8954,29-05-2016
29-05-2016,GBP,0.6827,29-05-2016
30-05-2016,USD,1,30-05-2016
30-05-2016,CAD,1.3039,30-05-2016
30-05-2016,AUD,1.3919,30-05-2016
30-05-2016,EUR,0.8977,30-05-2016
30-05-2016,GBP,0.6834,30-05-2016
31-05-2016,USD,1,31-05-2016
31-05-2016,CAD,1.3027,31-05-2016
31-05-2016,AUD,1.3776,31-05-2016
31-05-2016,EUR,0.8965,31-05-2016
31-05-2016,GBP,0.683,31-05-2016
06-01-2016,USD,1,06-01-2016
06-01-2016,CAD,1.3054,06-01-2016
06-01-2016,AUD,1.3755,06-01-2016
06-01-2016,EUR,0.8949,06-01-2016
06-01-2016,GBP,0.6923,06-01-2016
06-02-2016,USD,1,06-02-2016
06-02-2016,CAD,1.3105,06-02-2016
06-02-2016,AUD,1.3868,06-02-2016
06-02-2016,EUR,0.8938,06-02-2016
06-02-2016,GBP,0.6912,06-02-2016
06-03-2016,USD,1,06-03-2016
06-03-2016,CAD,1.3084,06-03-2016
06-03-2016,AUD,1.3804,06-03-2016
06-03-2016,EUR,0.8965,06-03-2016
06-03-2016,GBP,0.6929,06-03-2016
06-04-2016,USD,1,06-04-2016
06-04-2016,CAD,1.3084,06-04-2016
06-04-2016,AUD,1.3804,06-04-2016
06-04-2016,EUR,0.8965,06-04-2016
06-04-2016,GBP,0.6929,06-04-2016
06-05-2016,USD,1,06-05-2016
06-05-2016,CAD,1.3084,06-05-2016
06-05-2016,AUD,1.3804,06-05-2016
06-05-2016,EUR,0.8965,06-05-2016
06-05-2016,GBP,0.6929,06-05-2016
06-06-2016,USD,1,06-06-2016
06-06-2016,CAD,1.2922,06-06-2016
06-06-2016,AUD,1.3584,06-06-2016
06-06-2016,EUR,0.8811,06-06-2016
06-06-2016,GBP,0.6936,06-06-2016
06-07-2016,USD,1,06-07-2016
06-07-2016,CAD,1.2782,06-07-2016
06-07-2016,AUD,1.3447,06-07-2016
06-07-2016,EUR,0.8812,06-07-2016
06-07-2016,GBP,0.6863,06-07-2016
06-08-2016,USD,1,06-08-2016
06-08-2016,CAD,1.2682,06-08-2016
06-08-2016,AUD,1.3384,06-08-2016
06-08-2016,EUR,0.8789,06-08-2016
06-08-2016,GBP,0.686,06-08-2016
06-09-2016,USD,1,06-09-2016
06-09-2016,CAD,1.2747,06-09-2016
06-09-2016,AUD,1.3444,06-09-2016
06-09-2016,EUR,0.8816,06-09-2016
06-09-2016,GBP,0.6915,06-09-2016
06-10-2016,USD,1,06-10-2016
06-10-2016,CAD,1.2748,06-10-2016
06-10-2016,AUD,1.3512,06-10-2016
06-10-2016,EUR,0.8846,06-10-2016
06-10-2016,GBP,0.6943,06-10-2016
06-11-2016,USD,1,06-11-2016
06-11-2016,CAD,1.2748,06-11-2016
06-11-2016,AUD,1.3512,06-11-2016
06-11-2016,EUR,0.8846,06-11-2016
06-11-2016,GBP,0.6943,06-11-2016
06-12-2016,USD,1,06-12-2016
06-12-2016,CAD,1.2748,06-12-2016
06-12-2016,AUD,1.3512,06-12-2016
06-12-2016,EUR,0.8846,06-12-2016
06-12-2016,GBP,0.6943,06-12-2016
13-06-2016,USD,1,13-06-2016
13-06-2016,CAD,1.2771,13-06-2016
13-06-2016,AUD,1.3514,13-06-2016
13-06-2016,EUR,0.8875,13-06-2016
13-06-2016,GBP,0.7057,13-06-2016
14-06-2016,USD,1,14-06-2016
14-06-2016,CAD,1.2872,14-06-2016
14-06-2016,AUD,1.361,14-06-2016
14-06-2016,EUR,0.8909,14-06-2016
14-06-2016,GBP,0.708,14-06-2016
15-06-2016,USD,1,15-06-2016
15-06-2016,CAD,1.2857,15-06-2016
15-06-2016,AUD,1.3524,15-06-2016
15-06-2016,EUR,0.8905,15-06-2016
15-06-2016,GBP,0.7049,15-06-2016
16-06-2016,USD,1,16-06-2016
16-06-2016,CAD,1.3003,16-06-2016
16-06-2016,AUD,1.3614,16-06-2016
16-06-2016,EUR,0.8949,16-06-2016
16-06-2016,GBP,0.7073,16-06-2016
17-06-2016,USD,1,17-06-2016
17-06-2016,CAD,1.2901,17-06-2016
17-06-2016,AUD,1.3537,17-06-2016
17-06-2016,EUR,0.8886,17-06-2016
17-06-2016,GBP,0.6999,17-06-2016
18-06-2016,USD,1,18-06-2016
18-06-2016,CAD,1.2901,18-06-2016
18-06-2016,AUD,1.3537,18-06-2016
18-06-2016,EUR,0.8886,18-06-2016
18-06-2016,GBP,0.6999,18-06-2016
19-06-2016,USD,1,19-06-2016
19-06-2016,CAD,1.2901,19-06-2016
19-06-2016,AUD,1.3537,19-06-2016
19-06-2016,EUR,0.8886,19-06-2016
19-06-2016,GBP,0.6999,19-06-2016
20-06-2016,USD,1,20-06-2016
20-06-2016,CAD,1.2813,20-06-2016
20-06-2016,AUD,1.3403,20-06-2016
20-06-2016,EUR,0.8825,20-06-2016
20-06-2016,GBP,0.6828,20-06-2016
21-06-2016,USD,1,21-06-2016
21-06-2016,CAD,1.2773,21-06-2016
21-06-2016,AUD,1.3322,21-06-2016
21-06-2016,EUR,0.8839,21-06-2016
21-06-2016,GBP,0.6784,21-06-2016
22-06-2016,USD,1,22-06-2016
22-06-2016,CAD,1.2762,22-06-2016
22-06-2016,AUD,1.3324,22-06-2016
22-06-2016,EUR,0.8863,22-06-2016
22-06-2016,GBP,0.6806,22-06-2016
23-06-2016,USD,1,23-06-2016
23-06-2016,CAD,1.2747,23-06-2016
23-06-2016,AUD,1.3223,23-06-2016
23-06-2016,EUR,0.878,23-06-2016
23-06-2016,GBP,0.6725,23-06-2016
24-06-2016,USD,1,24-06-2016
24-06-2016,CAD,1.3006,24-06-2016
24-06-2016,AUD,1.3474,24-06-2016
24-06-2016,EUR,0.9037,24-06-2016
24-06-2016,GBP,0.7297,24-06-2016
25-06-2016,USD,1,25-06-2016
25-06-2016,CAD,1.3006,25-06-2016
25-06-2016,AUD,1.3474,25-06-2016
25-06-2016,EUR,0.9037,25-06-2016
25-06-2016,GBP,0.7297,25-06-2016
26-06-2016,USD,1,26-06-2016
26-06-2016,CAD,1.3006,26-06-2016
26-06-2016,AUD,1.3474,26-06-2016
26-06-2016,EUR,0.9037,26-06-2016
26-06-2016,GBP,0.7297,26-06-2016
27-06-2016,USD,1,27-06-2016
27-06-2016,CAD,1.3048,27-06-2016
27-06-2016,AUD,1.3509,27-06-2016
27-06-2016,EUR,0.9093,27-06-2016
27-06-2016,GBP,0.7583,27-06-2016
28-06-2016,USD,1,28-06-2016
28-06-2016,CAD,1.3039,28-06-2016
28-06-2016,AUD,1.3532,28-06-2016
28-06-2016,EUR,0.9031,28-06-2016
28-06-2016,GBP,0.747,28-06-2016
29-06-2016,USD,1,29-06-2016
29-06-2016,CAD,1.2991,29-06-2016
29-06-2016,AUD,1.3445,29-06-2016
29-06-2016,EUR,0.9017,29-06-2016
29-06-2016,GBP,0.7444,29-06-2016
30-06-2016,USD,1,30-06-2016
30-06-2016,CAD,1.2956,30-06-2016
30-06-2016,AUD,1.3447,30-06-2016
30-06-2016,EUR,0.9007,30-06-2016
30-06-2016,GBP,0.7445,30-06-2016
07-01-2016,USD,1,07-01-2016
07-01-2016,CAD,1.2923,07-01-2016
07-01-2016,AUD,1.3367,07-01-2016
07-01-2016,EUR,0.8981,07-01-2016
07-01-2016,GBP,0.7529,07-01-2016
07-02-2016,USD,1,07-02-2016
07-02-2016,CAD,1.2923,07-02-2016
07-02-2016,AUD,1.3367,07-02-2016
07-02-2016,EUR,0.8981,07-02-2016
07-02-2016,GBP,0.7529,07-02-2016
07-03-2016,USD,1,07-03-2016
07-03-2016,CAD,1.2923,07-03-2016
07-03-2016,AUD,1.3367,07-03-2016
07-03-2016,EUR,0.8981,07-03-2016
07-03-2016,GBP,0.7529,07-03-2016
07-04-2016,USD,1,07-04-2016
07-04-2016,CAD,1.2864,07-04-2016
07-04-2016,AUD,1.3281,07-04-2016
07-04-2016,EUR,0.8978,07-04-2016
07-04-2016,GBP,0.7533,07-04-2016
07-05-2016,USD,1,07-05-2016
07-05-2016,CAD,1.2936,07-05-2016
07-05-2016,AUD,1.337,07-05-2016
07-05-2016,EUR,0.8972,07-05-2016
07-05-2016,GBP,0.7626,07-05-2016
07-06-2016,USD,1,07-06-2016
07-06-2016,CAD,1.3026,07-06-2016
07-06-2016,AUD,1.3382,07-06-2016
07-06-2016,EUR,0.9034,07-06-2016
07-06-2016,GBP,0.7706,07-06-2016
07-07-2016,USD,1,07-07-2016
07-07-2016,CAD,1.2931,07-07-2016
07-07-2016,AUD,1.3301,07-07-2016
07-07-2016,EUR,0.9025,07-07-2016
07-07-2016,GBP,0.7679,07-07-2016
07-08-2016,USD,1,07-08-2016
07-08-2016,CAD,1.3014,07-08-2016
07-08-2016,AUD,1.3307,07-08-2016
07-08-2016,EUR,0.9033,07-08-2016
07-08-2016,GBP,0.77,07-08-2016
07-09-2016,USD,1,07-09-2016
07-09-2016,CAD,1.3014,07-09-2016
07-09-2016,AUD,1.3307,07-09-2016
07-09-2016,EUR,0.9033,07-09-2016
07-09-2016,GBP,0.77,07-09-2016
07-10-2016,USD,1,07-10-2016
07-10-2016,CAD,1.3014,07-10-2016
07-10-2016,AUD,1.3307,07-10-2016
07-10-2016,EUR,0.9033,07-10-2016
07-10-2016,GBP,0.77,07-10-2016
07-11-2016,USD,1,07-11-2016
07-11-2016,CAD,1.3066,07-11-2016
07-11-2016,AUD,1.3229,07-11-2016
07-11-2016,EUR,0.9051,07-11-2016
07-11-2016,GBP,0.7702,07-11-2016
07-12-2016,USD,1,07-12-2016
07-12-2016,CAD,1.3029,07-12-2016
07-12-2016,AUD,1.3101,07-12-2016
07-12-2016,EUR,0.9016,07-12-2016
07-12-2016,GBP,0.7598,07-12-2016
13-07-2016,USD,1,13-07-2016
13-07-2016,CAD,1.3053,13-07-2016
13-07-2016,AUD,1.3111,13-07-2016
13-07-2016,EUR,0.9032,13-07-2016
13-07-2016,GBP,0.7532,13-07-2016
14-07-2016,USD,1,14-07-2016
14-07-2016,CAD,1.2926,14-07-2016
14-07-2016,AUD,1.3075,14-07-2016
14-07-2016,EUR,0.8963,14-07-2016
14-07-2016,GBP,0.7467,14-07-2016
15-07-2016,USD,1,15-07-2016
15-07-2016,CAD,1.2866,15-07-2016
15-07-2016,AUD,1.3064,15-07-2016
15-07-2016,EUR,0.8986,15-07-2016
15-07-2016,GBP,0.7483,15-07-2016
16-07-2016,USD,1,16-07-2016
16-07-2016,CAD,1.2866,16-07-2016
16-07-2016,AUD,1.3064,16-07-2016
16-07-2016,EUR,0.8986,16-07-2016
16-07-2016,GBP,0.7483,16-07-2016
17-07-2016,USD,1,17-07-2016
17-07-2016,CAD,1.2866,17-07-2016
17-07-2016,AUD,1.3064,17-07-2016
17-07-2016,EUR,0.8986,17-07-2016
17-07-2016,GBP,0.7483,17-07-2016
18-07-2016,USD,1,18-07-2016
18-07-2016,CAD,1.2951,18-07-2016
18-07-2016,AUD,1.317,18-07-2016
18-07-2016,EUR,0.9047,18-07-2016
18-07-2016,GBP,0.7543,18-07-2016
19-07-2016,USD,1,19-07-2016
19-07-2016,CAD,1.3017,19-07-2016
19-07-2016,AUD,1.3346,19-07-2016
19-07-2016,EUR,0.9062,19-07-2016
19-07-2016,GBP,0.7608,19-07-2016
20-07-2016,USD,1,20-07-2016
20-07-2016,CAD,1.3059,20-07-2016
20-07-2016,AUD,1.3359,20-07-2016
20-07-2016,EUR,0.908,20-07-2016
20-07-2016,GBP,0.7591,20-07-2016
21-07-2016,USD,1,21-07-2016
21-07-2016,CAD,1.3051,21-07-2016
21-07-2016,AUD,1.3355,21-07-2016
21-07-2016,EUR,0.9079,21-07-2016
21-07-2016,GBP,0.7589,21-07-2016
22-07-2016,USD,1,22-07-2016
22-07-2016,CAD,1.3107,22-07-2016
22-07-2016,AUD,1.3362,22-07-2016
22-07-2016,EUR,0.9079,22-07-2016
22-07-2016,GBP,0.7636,22-07-2016
23-07-2016,USD,1,23-07-2016
23-07-2016,CAD,1.3107,23-07-2016
23-07-2016,AUD,1.3362,23-07-2016
23-07-2016,EUR,0.9079,23-07-2016
23-07-2016,GBP,0.7636,23-07-2016
24-07-2016,USD,1,24-07-2016
24-07-2016,CAD,1.3107,24-07-2016
24-07-2016,AUD,1.3362,24-07-2016
24-07-2016,EUR,0.9079,24-07-2016
24-07-2016,GBP,0.7636,24-07-2016
25-07-2016,USD,1,25-07-2016
25-07-2016,CAD,1.3172,25-07-2016
25-07-2016,AUD,1.3355,25-07-2016
25-07-2016,EUR,0.9106,25-07-2016
25-07-2016,GBP,0.7619,25-07-2016
26-07-2016,USD,1,26-07-2016
26-07-2016,CAD,1.3234,26-07-2016
26-07-2016,AUD,1.3275,26-07-2016
26-07-2016,EUR,0.9093,26-07-2016
26-07-2016,GBP,0.7612,26-07-2016
27-07-2016,USD,1,27-07-2016
27-07-2016,CAD,1.319,27-07-2016
27-07-2016,AUD,1.3388,27-07-2016
27-07-2016,EUR,0.9098,27-07-2016
27-07-2016,GBP,0.7631,27-07-2016
28-07-2016,USD,1,28-07-2016
28-07-2016,CAD,1.3161,28-07-2016
28-07-2016,AUD,1.3287,28-07-2016
28-07-2016,EUR,0.9017,28-07-2016
28-07-2016,GBP,0.7594,28-07-2016
29-07-2016,USD,1,29-07-2016
29-07-2016,CAD,1.3176,29-07-2016
29-07-2016,AUD,1.3302,29-07-2016
29-07-2016,EUR,0.8998,29-07-2016
29-07-2016,GBP,0.7595,29-07-2016
30-07-2016,USD,1,30-07-2016
30-07-2016,CAD,1.3176,30-07-2016
30-07-2016,AUD,1.3302,30-07-2016
30-07-2016,EUR,0.8998,30-07-2016
30-07-2016,GBP,0.7595,30-07-2016
31-07-2016,USD,1,31-07-2016
31-07-2016,CAD,1.3176,31-07-2016
31-07-2016,AUD,1.3302,31-07-2016
31-07-2016,EUR,0.8998,31-07-2016
31-07-2016,GBP,0.7595,31-07-2016
08-01-2016,USD,1,08-01-2016
08-01-2016,CAD,1.3066,08-01-2016
08-01-2016,AUD,1.3213,08-01-2016
08-01-2016,EUR,0.8957,08-01-2016
08-01-2016,GBP,0.7573,08-01-2016
08-02-2016,USD,1,08-02-2016
08-02-2016,CAD,1.3051,08-02-2016
08-02-2016,AUD,1.3148,08-02-2016
08-02-2016,EUR,0.8934,08-02-2016
08-02-2016,GBP,0.7532,08-02-2016
08-03-2016,USD,1,08-03-2016
08-03-2016,CAD,1.31,08-03-2016
08-03-2016,AUD,1.317,08-03-2016
08-03-2016,EUR,0.8929,08-03-2016
08-03-2016,GBP,0.7492,08-03-2016
08-04-2016,USD,1,08-04-2016
08-04-2016,CAD,1.3053,08-04-2016
08-04-2016,AUD,1.3114,08-04-2016
08-04-2016,EUR,0.898,08-04-2016
08-04-2016,GBP,0.7597,08-04-2016
08-05-2016,USD,1,08-05-2016
08-05-2016,CAD,1.3023,08-05-2016
08-05-2016,AUD,1.3058,08-05-2016
08-05-2016,EUR,0.8964,08-05-2016
08-05-2016,GBP,0.7602,08-05-2016
08-06-2016,USD,1,08-06-2016
08-06-2016,CAD,1.3023,08-06-2016
08-06-2016,AUD,1.3058,08-06-2016
08-06-2016,EUR,0.8964,08-06-2016
08-06-2016,GBP,0.7602,08-06-2016
08-07-2016,USD,1,08-07-2016
08-07-2016,CAD,1.3023,08-07-2016
08-07-2016,AUD,1.3058,08-07-2016
08-07-2016,EUR,0.8964,08-07-2016
08-07-2016,GBP,0.7602,08-07-2016
08-08-2016,USD,1,08-08-2016
08-08-2016,CAD,1.3144,08-08-2016
08-08-2016,AUD,1.3096,08-08-2016
08-08-2016,EUR,0.902,08-08-2016
08-08-2016,GBP,0.7663,08-08-2016
08-09-2016,USD,1,08-09-2016
08-09-2016,CAD,1.3149,08-09-2016
08-09-2016,AUD,1.3056,08-09-2016
08-09-2016,EUR,0.9027,08-09-2016
08-09-2016,GBP,0.7709,08-09-2016
08-10-2016,USD,1,08-10-2016
08-10-2016,CAD,1.3016,08-10-2016
08-10-2016,AUD,1.292,08-10-2016
08-10-2016,EUR,0.8941,08-10-2016
08-10-2016,GBP,0.7649,08-10-2016
08-11-2016,USD,1,08-11-2016
08-11-2016,CAD,1.3054,08-11-2016
08-11-2016,AUD,1.2965,08-11-2016
08-11-2016,EUR,0.8966,08-11-2016
08-11-2016,GBP,0.7714,08-11-2016
08-12-2016,USD,1,08-12-2016
08-12-2016,CAD,1.2975,08-12-2016
08-12-2016,AUD,1.3027,08-12-2016
08-12-2016,EUR,0.8962,08-12-2016
08-12-2016,GBP,0.7712,08-12-2016
13-08-2016,USD,1,13-08-2016
13-08-2016,CAD,1.2975,13-08-2016
13-08-2016,AUD,1.3027,13-08-2016
13-08-2016,EUR,0.8962,13-08-2016
13-08-2016,GBP,0.7712,13-08-2016
14-08-2016,USD,1,14-08-2016
14-08-2016,CAD,1.2975,14-08-2016
14-08-2016,AUD,1.3027,14-08-2016
14-08-2016,EUR,0.8962,14-08-2016
14-08-2016,GBP,0.7712,14-08-2016
15-08-2016,USD,1,15-08-2016
15-08-2016,CAD,1.2921,15-08-2016
15-08-2016,AUD,1.3038,15-08-2016
15-08-2016,EUR,0.8945,15-08-2016
15-08-2016,GBP,0.7753,15-08-2016
16-08-2016,USD,1,16-08-2016
16-08-2016,CAD,1.2817,16-08-2016
16-08-2016,AUD,1.2928,16-08-2016
16-08-2016,EUR,0.8853,16-08-2016
16-08-2016,GBP,0.7708,16-08-2016
17-08-2016,USD,1,17-08-2016
17-08-2016,CAD,1.2885,17-08-2016
17-08-2016,AUD,1.3107,17-08-2016
17-08-2016,EUR,0.8868,17-08-2016
17-08-2016,GBP,0.7684,17-08-2016
18-08-2016,USD,1,18-08-2016
18-08-2016,CAD,1.2829,18-08-2016
18-08-2016,AUD,1.3043,18-08-2016
18-08-2016,EUR,0.8833,18-08-2016
18-08-2016,GBP,0.7603,18-08-2016
19-08-2016,USD,1,19-08-2016
19-08-2016,CAD,1.2844,19-08-2016
19-08-2016,AUD,1.3135,19-08-2016
19-08-2016,EUR,0.8829,19-08-2016
19-08-2016,GBP,0.7641,19-08-2016
20-08-2016,USD,1,20-08-2016
20-08-2016,CAD,1.2844,20-08-2016
20-08-2016,AUD,1.3135,20-08-2016
20-08-2016,EUR,0.8829,20-08-2016
20-08-2016,GBP,0.7641,20-08-2016
21-08-2016,USD,1,21-08-2016
21-08-2016,CAD,1.2844,21-08-2016
